customer_id,tenure,monthly_charges,total_charges,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,num_services,churn
CUST01362,52,93.35,4568.43,0,1,0,1,0,No,1,0,1,1,0,0,Two year,1,Bank transfer,3,0
CUST01363,7,19.4,128.52,0,1,0,1,1,Fiber optic,1,0,1,0,1,0,Month-to-month,0,Credit card,4,1
CUST01364,29,43.33,1258.52,1,0,0,1,0,Fiber optic,1,0,1,0,0,0,One year,0,Credit card,2,1
CUST01365,11,39.87,397.51,0,1,0,1,1,Fiber optic,1,0,1,1,0,1,One year,0,Credit card,5,1
CUST01366,33,45.62,1375.4,0,1,0,1,0,Fiber optic,1,0,0,1,1,1,Two year,1,Credit card,4,0
CUST01367,6,43.25,268.56,0,0,0,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Mailed check,3,1
CUST01368,32,24.38,671.91,0,1,0,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer,2,1
CUST01369,51,64.81,3130.55,0,1,1,1,1,Fiber optic,0,1,1,1,0,0,Two year,1,Credit card,4,0
CUST01370,58,92.74,5554.06,0,0,0,1,1,DSL,0,0,0,0,1,0,Month-to-month,0,Mailed check,2,0
CUST01371,26,79.89,2019.13,0,0,0,1,1,Fiber optic,0,1,0,1,1,0,Month-to-month,0,Credit card,4,0
CUST01372,46,86.63,3822.72,0,1,0,1,0,No,0,1,1,0,1,1,Month-to-month,1,Mailed check,4,0
CUST01373,29,26.28,685.87,0,0,0,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer,2,1
CUST01374,4,115.05,422.77,0,1,0,1,0,Fiber optic,1,0,1,0,0,1,Month-to-month,1,Bank transfer,3,1
CUST01375,13,103.53,1373.36,0,0,1,1,1,No,1,0,1,0,1,1,Two year,1,Credit card,5,1
CUST01376,39,100.12,3755.69,0,0,1,1,1,Fiber optic,1,0,1,1,0,0,Month-to-month,0,Electronic check,4,0
CUST01377,15,101.94,1457.15,0,1,0,1,0,DSL,0,1,1,1,1,1,Month-to-month,1,Bank transfer,5,0
CUST01378,29,113.14,2854.25,0,1,0,1,0,DSL,0,1,1,1,0,0,One year,1,Mailed check,3,0
CUST01379,29,73.51,1818.86,0,0,0,1,1,Fiber optic,0,1,0,1,1,0,Month-to-month,0,Electronic check,4,0
CUST01380,32,38.43,1282.32,0,1,1,1,1,Fiber optic,1,0,0,1,1,0,Month-to-month,0,Bank transfer,4,1
CUST01381,2,80.91,149.75,1,0,1,1,0,DSL,1,0,1,1,1,1,One year,1,Mailed check,5,0
CUST01382,47,93.77,4277.81,1,0,0,1,1,DSL,0,0,1,1,0,0,Two year,1,Bank transfer,3,0
CUST01383,22,93.27,1776.86,0,0,0,0,0,No,1,1,1,0,1,1,One year,1,Electronic check,5,0
CUST01384,27,71.19,1896.42,1,0,1,1,0,Fiber optic,0,0,0,0,0,1,One year,1,Mailed check,1,1
CUST01385,67,24.98,1734.77,0,1,1,1,0,No,1,1,0,1,1,1,Month-to-month,1,Bank transfer,5,0
CUST01386,56,55.85,3018.55,1,1,0,1,1,Fiber optic,0,0,0,1,0,1,Two year,0,Mailed check,3,1
CUST01387,21,111.92,2057.05,0,1,1,1,0,No,0,1,0,1,1,0,Month-to-month,1,Electronic check,3,0
CUST01388,47,77.61,3524.91,0,1,0,1,0,DSL,1,1,0,1,1,1,One year,1,Credit card,5,1
CUST01389,59,72.91,4315.75,0,0,0,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Mailed check,3,0
CUST01390,6,45.42,253.79,0,1,1,1,1,DSL,1,0,0,1,1,0,Two year,1,Bank transfer,4,1
CUST01391,19,55.58,1083.44,0,1,0,1,1,Fiber optic,1,0,1,1,0,0,One year,1,Mailed check,4,1
CUST01392,57,109.33,6105.53,1,1,1,1,0,Fiber optic,0,0,1,0,1,0,One year,0,Mailed check,2,0
CUST01393,69,85.98,6109.71,0,1,0,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Mailed check,6,0
CUST01394,3,98.31,287.47,0,1,0,1,1,No,1,0,1,1,0,0,Month-to-month,1,Mailed check,4,1
CUST01395,1,64.34,56.38,0,0,0,1,0,No,1,0,0,1,0,0,One year,1,Mailed check,2,1
CUST01396,58,82.29,4352.52,0,1,0,1,1,DSL,1,0,1,1,1,0,One year,0,Mailed check,5,0
CUST01397,38,43.34,1466.35,0,1,0,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,1,0
CUST01398,15,89.96,1392.26,0,1,1,1,1,Fiber optic,1,1,0,0,0,0,Two year,1,Electronic check,3,0
CUST01399,34,61.62,2099.44,0,0,0,1,1,Fiber optic,0,1,1,1,0,0,Two year,1,Mailed check,4,0
CUST01400,61,63.14,3794.84,0,1,1,1,0,No,1,0,0,0,0,1,Month-to-month,1,Electronic check,2,0
CUST01401,35,84.23,2683.3,0,1,0,1,1,DSL,1,1,1,0,0,0,Two year,1,Electronic check,4,0
CUST01402,64,113.5,6441.78,0,0,1,1,1,No,1,1,0,0,0,0,Month-to-month,1,Credit card,3,0
CUST01403,25,24.53,614.04,0,1,0,1,1,DSL,0,0,1,1,0,0,Month-to-month,0,Bank transfer,3,1
CUST01404,24,102.12,2315.67,1,0,0,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,0,Bank transfer,4,1
CUST01405,12,47.82,513.68,0,0,0,1,0,Fiber optic,0,1,0,0,0,1,One year,0,Mailed check,2,1
CUST01406,18,63.28,1108.66,0,0,0,1,0,DSL,1,0,0,1,0,0,One year,0,Credit card,2,0
CUST01407,15,20.24,260.51,0,1,0,1,0,DSL,0,1,1,1,1,0,Month-to-month,1,Bank transfer,4,1
CUST01408,27,48.71,1203.69,0,0,0,1,1,No,1,0,0,1,1,0,One year,1,Bank transfer,4,0
CUST01409,72,69.27,4706.7,0,0,1,1,0,Fiber optic,1,0,0,1,0,1,One year,0,Mailed check,3,0
CUST01410,60,23.73,1252.36,0,0,1,1,1,DSL,1,1,1,0,1,0,One year,0,Credit card,5,0
CUST01411,46,68.09,3279.13,0,0,1,1,0,Fiber optic,1,1,1,0,1,0,Month-to-month,1,Credit card,4,0
CUST01412,17,112.57,1706.67,0,0,0,0,0,DSL,1,1,1,0,0,0,Two year,1,Credit card,3,0
CUST01413,53,28.75,1334.91,0,0,1,1,0,DSL,1,0,0,1,0,1,Month-to-month,0,Electronic check,3,0
CUST01414,8,95.97,683.85,0,1,1,0,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,2,1
CUST01415,27,59.79,1620.48,0,1,0,1,1,DSL,1,0,0,1,1,0,Month-to-month,0,Electronic check,4,0
CUST01416,46,84.83,3648.93,0,0,0,1,1,No,1,0,0,0,0,1,Month-to-month,0,Electronic check,3,1
CUST01417,50,44.54,2144.79,0,0,0,1,1,Fiber optic,0,0,0,0,1,0,Two year,1,Credit card,2,0
CUST01418,71,34.27,2078.42,0,1,0,1,0,No,1,0,0,1,1,0,Month-to-month,1,Electronic check,3,0
CUST01419,3,34.37,88.35,1,0,0,1,0,Fiber optic,1,0,1,1,0,0,One year,1,Electronic check,3,1
CUST01420,64,25.19,1514.08,0,1,0,1,1,No,1,1,1,0,0,1,Month-to-month,1,Electronic check,5,0
CUST01421,44,36.94,1647.03,0,1,1,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,0,Electronic check,3,1
CUST01422,53,85.75,4667.68,0,0,0,1,0,Fiber optic,1,1,1,0,0,1,Two year,1,Electronic check,4,0
CUST01423,24,107.93,2246.69,0,0,0,0,0,No,0,1,0,0,0,0,One year,1,Credit card,1,0
CUST01424,60,101.04,5805.79,0,1,1,1,0,Fiber optic,1,0,0,1,1,1,Month-to-month,1,Bank transfer,4,0
CUST01425,3,87.88,272.25,0,0,1,1,0,DSL,0,1,1,0,1,0,Month-to-month,1,Electronic check,3,0
CUST01426,20,29.26,542.83,0,0,1,1,0,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Mailed check,3,1
CUST01427,46,47.5,2219.77,0,0,0,1,1,No,0,0,1,1,0,0,Month-to-month,1,Mailed check,3,1
CUST01428,15,49.6,652.29,0,1,0,1,0,No,0,1,0,1,0,0,One year,1,Electronic check,2,1
CUST01429,25,43.5,1127.82,0,1,0,1,0,Fiber optic,0,0,1,0,0,0,One year,0,Bank transfer,1,0
CUST01430,71,70.53,5009.06,0,0,0,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Bank transfer,1,0
CUST01431,17,72.63,1281.96,1,1,0,1,0,No,1,0,0,0,0,1,Two year,0,Bank transfer,2,0
CUST01432,9,54.4,482.41,0,0,0,1,0,DSL,1,1,0,0,1,0,One year,1,Bank transfer,3,1
CUST01433,38,54.09,1896.5,1,1,1,1,0,Fiber optic,0,1,1,1,1,0,Month-to-month,0,Electronic check,4,0
CUST01434,48,102.51,5105.67,1,0,0,1,0,DSL,0,0,0,1,1,0,Month-to-month,0,Credit card,2,0
CUST01435,60,98.51,5349.76,1,1,0,1,1,Fiber optic,0,1,1,0,0,0,One year,1,Credit card,3,0
CUST01436,63,49.4,2852.13,0,1,0,1,0,Fiber optic,1,1,0,1,0,0,One year,0,Credit card,3,0
CUST01437,2,111.21,220.23,0,0,1,1,0,DSL,0,1,0,0,0,1,Month-to-month,0,Electronic check,2,1
CUST01438,72,115.19,8319.09,0,0,0,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Credit card,2,0
CUST01439,11,51.33,584.89,0,0,0,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,0,Credit card,4,1
CUST01440,64,54.15,3087.71,0,0,0,1,1,DSL,0,1,1,0,1,0,Two year,0,Credit card,4,0
CUST01441,72,69.57,5057.12,1,0,0,1,0,DSL,0,0,0,0,1,1,Month-to-month,0,Electronic check,2,0
CUST01442,21,113.99,2388.31,1,1,0,1,1,No,0,0,1,1,1,0,Month-to-month,0,Bank transfer,4,0
CUST01443,18,107.38,1667.57,0,1,0,1,1,DSL,1,0,0,0,1,0,One year,1,Credit card,3,0
CUST01444,64,28.46,1689.28,0,0,0,1,1,Fiber optic,1,1,0,0,0,0,Two year,1,Bank transfer,3,0
CUST01445,38,58.06,2000.11,0,1,1,1,0,No,0,1,1,1,1,1,Two year,1,Bank transfer,5,0
CUST01446,32,74.44,2169.83,0,1,0,0,0,DSL,1,0,0,1,1,1,Month-to-month,0,Credit card,4,0
CUST01447,11,69.32,798.05,0,1,1,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Mailed check,2,0
CUST01448,45,37.77,1663.2,0,0,0,1,1,Fiber optic,1,1,1,0,1,0,Month-to-month,1,Bank transfer,5,1
CUST01449,33,105.6,3462.27,0,0,0,0,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Mailed check,2,0
CUST01450,41,87.05,3730.81,0,0,0,1,0,No,1,0,0,0,0,0,Two year,0,Credit card,1,0
CUST01451,8,103.47,766.04,1,0,0,1,0,No,1,0,1,1,1,0,Month-to-month,1,Electronic check,4,1
CUST01452,11,105.59,1173.53,0,1,0,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Mailed check,3,0
CUST01453,51,94.33,4507.3,1,1,0,1,1,DSL,1,0,0,1,0,1,Month-to-month,1,Bank transfer,4,0
CUST01454,41,62.8,2636.36,0,0,1,1,0,DSL,0,1,1,0,0,1,Month-to-month,1,Credit card,3,0
CUST01455,17,80.28,1209.36,1,0,1,1,0,Fiber optic,1,1,1,0,0,1,One year,0,Bank transfer,4,1
CUST01456,46,34.36,1643.05,0,1,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card,0,1
CUST01457,32,86.71,2479.92,0,1,0,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Credit card,2,0
CUST01458,54,36.28,1793.07,0,1,0,1,1,Fiber optic,1,0,0,1,1,1,Month-to-month,0,Electronic check,5,1
CUST01459,20,88.78,1777.8,1,0,0,1,1,DSL,0,1,1,1,0,1,Month-to-month,1,Mailed check,5,1
CUST01460,33,41.42,1269.47,0,1,0,1,1,No,0,0,0,0,0,1,Month-to-month,1,Electronic check,2,1
CUST01461,40,29.99,1165.58,0,1,0,1,0,DSL,0,0,1,0,0,1,One year,1,Electronic check,2,0
CUST01462,32,34.86,1047.38,0,1,0,1,1,Fiber optic,1,1,1,0,0,0,One year,0,Mailed check,4,1
CUST01463,2,18.2,36.34,0,0,1,1,1,Fiber optic,0,1,0,1,0,0,One year,1,Credit card,3,1
CUST01464,33,91.31,2698.85,0,0,0,1,1,Fiber optic,0,0,0,0,0,0,Two year,0,Credit card,1,0
CUST01465,30,92.7,2396.36,0,0,0,1,1,Fiber optic,1,0,1,0,0,1,Two year,1,Electronic check,4,0
CUST01466,33,70.52,2117.68,0,1,0,1,0,DSL,0,1,0,0,0,0,Two year,0,Electronic check,1,0
CUST01467,26,34.46,846.56,1,1,0,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Bank transfer,3,1
CUST01468,22,26.52,515.53,0,1,1,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Mailed check,3,0
CUST01469,66,19.95,1212.63,1,1,0,1,1,No,0,1,0,0,0,0,Month-to-month,1,Electronic check,2,0
CUST01470,38,34.91,1233.71,0,0,1,1,0,Fiber optic,0,1,0,0,1,0,Two year,0,Credit card,2,0
CUST01471,46,108.87,4314.3,0,0,0,1,1,Fiber optic,1,1,0,0,0,1,Two year,1,Credit card,4,0
CUST01472,15,42.64,618.28,0,0,0,1,0,Fiber optic,0,0,0,1,0,0,Two year,0,Mailed check,1,0
CUST01473,44,54.14,2446.17,0,0,1,1,0,No,0,1,0,1,0,1,Month-to-month,1,Credit card,3,0
CUST01474,49,28.75,1240.19,0,1,0,1,0,DSL,0,1,1,0,1,0,Two year,1,Mailed check,3,0
CUST01475,61,40.68,2405.95,0,1,0,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Bank transfer,3,0
CUST01476,67,70.96,4673.25,0,0,0,1,0,No,1,1,0,0,1,0,Month-to-month,1,Mailed check,3,0
CUST01477,6,79.99,448.2,0,1,0,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,2,1
CUST01478,9,43.03,383.48,0,1,1,1,1,DSL,0,0,0,1,0,0,Month-to-month,0,Credit card,2,1
CUST01479,6,23.89,133.61,0,0,1,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Mailed check,4,1
CUST01480,32,57.89,1761.57,0,0,1,1,1,DSL,1,1,0,1,0,0,Month-to-month,1,Bank transfer,4,1
CUST01481,41,41.89,1462.39,1,0,0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,1
CUST01482,8,40.39,319.35,0,0,0,1,1,Fiber optic,0,1,1,1,0,0,One year,0,Electronic check,4,1
CUST01483,72,115.91,8197.54,0,1,0,1,0,No,1,1,0,0,0,0,Two year,1,Electronic check,2,0
CUST01484,50,80.86,3467.6,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,One year,1,Mailed check,0,1
CUST01485,62,74.8,4283.52,1,0,1,1,0,DSL,1,0,0,0,1,0,Month-to-month,0,Bank transfer,2,0
CUST01486,62,60.41,3916.98,0,1,0,1,1,DSL,1,1,0,1,0,1,Two year,1,Electronic check,5,0
CUST01487,7,61.75,403.79,0,1,0,0,0,No,0,1,1,0,1,0,Two year,0,Bank transfer,3,1
CUST01488,4,73.17,278.16,0,0,0,1,0,DSL,1,0,0,1,0,0,Month-to-month,1,Bank transfer,2,0
CUST01489,6,89.04,551.33,0,1,0,1,0,Fiber optic,1,0,1,1,1,0,Month-to-month,1,Bank transfer,4,1
CUST01490,58,89.62,5163.93,0,0,0,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,1,0
CUST01491,22,35.51,754.98,0,0,0,1,1,Fiber optic,1,0,1,1,1,0,Month-to-month,0,Credit card,5,1
CUST01492,26,69.01,1811.41,0,1,0,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Mailed check,5,1
CUST01493,3,60.02,184.18,0,0,1,0,0,Fiber optic,0,0,0,0,0,1,Two year,1,Mailed check,1,0
CUST01494,41,106.79,4121.72,0,1,1,1,0,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Electronic check,2,0
CUST01495,60,82.4,4672.19,0,0,1,1,0,No,0,0,1,1,0,0,Two year,1,Electronic check,2,0
CUST01496,14,72.32,938.78,0,0,0,1,1,Fiber optic,1,1,0,0,0,0,Two year,1,Electronic check,3,0
CUST01497,12,29.77,372.72,0,1,0,1,0,Fiber optic,0,1,1,1,0,0,Two year,1,Bank transfer,3,1
CUST01498,12,79.78,947.24,0,0,0,1,0,No,1,0,0,0,1,0,Month-to-month,1,Electronic check,2,1
CUST01499,13,29.95,337.43,0,1,0,1,1,No,0,1,0,0,0,0,Two year,1,Electronic check,2,1
CUST01500,25,52.4,1339.6,0,1,0,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Bank transfer,1,1
CUST01501,45,32.57,1386.67,0,1,1,1,0,No,1,1,1,1,0,1,One year,1,Electronic check,5,0
CUST01502,19,88.59,1453.87,0,1,0,1,0,DSL,0,1,0,0,1,1,Month-to-month,0,Electronic check,3,0
CUST01503,55,39.04,2061.19,0,0,1,0,0,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Electronic check,2,1
CUST01504,45,57.97,2435.0,0,1,1,1,0,No,0,0,1,0,0,1,One year,1,Bank transfer,2,0
CUST01505,8,109.36,897.23,0,1,1,1,1,DSL,1,1,0,1,0,1,Month-to-month,1,Electronic check,5,1
CUST01506,53,38.84,1833.73,0,1,1,1,0,DSL,1,0,0,1,0,0,Month-to-month,1,Mailed check,2,0
CUST01507,55,69.8,3897.71,0,1,0,1,0,DSL,0,0,0,0,1,1,Month-to-month,1,Mailed check,2,0
CUST01508,32,60.77,1869.84,0,1,1,1,1,Fiber optic,0,0,1,0,1,0,One year,0,Bank transfer,3,0
CUST01509,51,19.85,871.55,0,0,0,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer,5,1
CUST01510,44,98.86,4542.84,0,1,1,1,0,Fiber optic,1,1,0,0,0,0,Two year,0,Credit card,2,0
CUST01511,70,25.04,1669.58,1,0,0,1,1,No,0,0,0,0,1,0,Month-to-month,0,Electronic check,2,1
CUST01512,18,66.37,1084.96,0,0,0,0,0,Fiber optic,0,1,1,1,0,0,Month-to-month,1,Electronic check,3,0
CUST01513,22,75.19,1561.35,0,1,0,1,1,DSL,0,0,1,0,0,1,Month-to-month,0,Electronic check,3,0
CUST01514,37,82.1,3103.23,1,0,0,1,1,No,1,0,0,0,0,0,Month-to-month,0,Electronic check,2,0
CUST01515,56,88.24,4501.56,1,0,0,1,1,DSL,1,1,0,1,0,0,Month-to-month,1,Electronic check,4,0
CUST01516,59,43.83,2297.73,0,0,0,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,1,0
CUST01517,3,19.02,49.97,0,1,1,1,0,DSL,0,0,1,0,0,0,Two year,0,Mailed check,1,1
CUST01518,28,91.79,2337.71,0,0,0,0,0,Fiber optic,1,0,1,0,0,1,One year,1,Bank transfer,3,1
CUST01519,35,72.64,2557.68,0,1,0,1,1,DSL,1,1,0,1,0,1,Month-to-month,1,Mailed check,5,0
CUST01520,61,103.28,5949.32,0,0,0,1,1,DSL,0,0,0,0,1,1,Month-to-month,0,Bank transfer,3,0
CUST01521,54,101.78,4921.76,0,0,0,1,0,DSL,0,1,0,1,1,1,Two year,0,Electronic check,4,0
CUST01522,63,104.02,5788.08,0,0,0,1,1,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,2,0
CUST01523,7,67.48,432.94,0,1,1,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,0,Mailed check,6,0
CUST01524,49,52.03,2646.31,0,0,0,0,0,No,1,0,1,1,1,1,One year,1,Electronic check,5,0
CUST01525,31,98.74,2811.8,1,1,0,1,0,Fiber optic,1,0,0,1,1,0,One year,1,Electronic check,3,1
CUST01526,58,64.03,3890.61,0,1,0,1,0,DSL,0,0,1,0,0,0,One year,1,Mailed check,1,0
CUST01527,61,36.71,2120.73,0,1,0,1,1,DSL,0,0,0,0,1,1,Month-to-month,1,Credit card,3,0
CUST01528,24,105.21,2236.76,0,1,0,1,1,No,1,0,1,1,0,1,Month-to-month,0,Bank transfer,5,0
CUST01529,20,108.02,2221.38,0,0,1,1,1,DSL,0,0,0,0,1,1,One year,1,Electronic check,3,0
CUST01530,37,65.56,2285.2,0,1,0,1,0,No,1,0,0,0,1,0,Month-to-month,1,Credit card,2,0
CUST01531,4,25.72,102.05,1,1,0,1,1,DSL,1,0,1,1,1,1,Month-to-month,1,Bank transfer,6,1
CUST01532,20,57.56,1205.01,1,1,0,1,1,No,0,1,0,1,0,1,Month-to-month,1,Bank transfer,4,1
CUST01533,60,99.96,5158.15,0,1,0,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card,3,1
CUST01534,24,109.98,2294.64,0,1,1,1,0,Fiber optic,1,0,1,1,0,0,Two year,1,Mailed check,3,1
CUST01535,50,38.75,1926.05,0,1,0,1,0,Fiber optic,0,0,0,1,0,0,Two year,0,Electronic check,1,0
CUST01536,49,24.83,1102.75,0,0,0,1,1,Fiber optic,1,0,0,0,0,1,One year,0,Mailed check,3,1
CUST01537,51,107.49,4861.76,0,1,1,1,0,DSL,0,0,1,1,1,1,Month-to-month,0,Mailed check,4,0
CUST01538,36,57.72,1782.59,0,1,0,1,0,Fiber optic,1,1,1,1,1,1,Month-to-month,0,Mailed check,6,0
CUST01539,66,73.26,4131.01,0,1,1,1,0,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Bank transfer,5,1
CUST01540,34,116.74,3988.6,0,0,0,1,1,DSL,1,0,0,0,0,1,Month-to-month,1,Credit card,3,0
CUST01541,36,24.79,782.57,0,1,0,1,0,DSL,0,0,1,1,0,0,Two year,1,Credit card,2,0
CUST01542,6,84.13,476.28,1,1,1,1,0,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Credit card,3,0
CUST01543,39,25.56,968.11,0,0,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Credit card,1,0
CUST01544,42,56.3,2212.49,0,1,0,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Credit card,3,1
CUST01545,58,99.99,4960.95,0,0,1,1,0,DSL,0,1,0,0,0,0,One year,1,Electronic check,1,0
CUST01546,12,62.21,751.52,0,1,0,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,1,1
CUST01547,3,119.71,306.02,0,0,0,1,1,DSL,0,0,1,0,1,0,Month-to-month,0,Mailed check,3,0
CUST01548,18,75.02,1353.57,0,0,0,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card,4,1
CUST01549,40,50.76,2088.59,0,0,0,1,1,DSL,1,0,0,0,1,1,Two year,1,Mailed check,4,0
CUST01550,21,40.45,795.57,0,1,1,1,0,DSL,1,1,1,0,0,0,Month-to-month,1,Bank transfer,3,1
CUST01551,15,53.75,771.67,0,0,0,1,1,DSL,0,0,1,1,0,1,Two year,0,Electronic check,4,0
CUST01552,26,56.0,1376.5,0,1,0,1,0,No,1,1,1,0,0,1,Two year,0,Electronic check,4,0
CUST01553,8,25.01,185.64,1,1,1,1,0,DSL,0,1,1,1,0,0,Month-to-month,0,Bank transfer,3,1
CUST01554,42,55.7,2403.7,1,1,0,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Electronic check,5,1
CUST01555,44,65.35,2958.17,0,0,0,1,1,DSL,1,1,1,0,0,0,Month-to-month,1,Mailed check,4,0
CUST01556,14,91.72,1177.71,0,1,0,1,1,DSL,0,1,1,1,1,1,Two year,1,Electronic check,6,1
CUST01557,2,84.99,165.39,0,1,0,1,1,Fiber optic,1,0,0,1,1,0,Month-to-month,1,Mailed check,4,1
CUST01558,37,90.29,3458.93,0,0,1,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,0,Bank transfer,4,1
CUST01559,69,18.85,1355.81,0,0,0,1,1,No,0,1,0,0,0,1,Month-to-month,1,Mailed check,3,0
CUST01560,38,40.2,1453.96,0,0,0,1,1,No,0,1,0,1,1,0,Month-to-month,1,Mailed check,4,0
CUST01561,41,85.49,3296.76,0,1,1,1,1,Fiber optic,1,0,0,0,1,0,Two year,0,Electronic check,3,0
CUST01562,62,67.37,3783.22,0,0,0,0,0,Fiber optic,1,0,1,0,1,0,Month-to-month,1,Credit card,3,0
CUST01563,60,18.54,1158.87,0,0,0,1,0,Fiber optic,1,0,1,1,1,0,One year,0,Mailed check,4,1
CUST01564,14,100.06,1230.73,1,1,1,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Bank transfer,2,1
CUST01565,2,96.83,187.07,0,1,0,1,0,No,0,0,1,1,0,1,Two year,1,Bank transfer,3,1
CUST01566,70,73.94,4691.91,0,1,0,1,0,Fiber optic,1,0,0,1,0,0,Month-to-month,1,Electronic check,2,0
CUST01567,17,24.78,381.58,0,1,0,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Credit card,1,1
CUST01568,28,96.18,2507.2,0,0,0,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Bank transfer,1,0
CUST01569,66,77.54,5372.29,0,1,0,0,0,DSL,1,0,0,1,0,0,One year,1,Mailed check,2,0
CUST01570,35,97.76,2945.97,0,0,0,1,1,No,0,1,1,1,1,0,Month-to-month,1,Electronic check,5,0
CUST01571,5,94.68,457.17,0,1,1,1,1,DSL,0,1,0,0,0,1,Month-to-month,1,Credit card,3,1
CUST01572,65,99.91,5627.27,0,1,0,0,0,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Bank transfer,2,0
CUST01573,40,70.84,2496.13,0,0,0,1,1,DSL,1,0,1,1,0,0,One year,1,Electronic check,4,0
CUST01574,56,32.31,1697.02,0,1,1,0,0,No,1,0,0,1,0,0,Month-to-month,0,Electronic check,2,0
CUST01575,36,86.46,2963.44,1,0,0,1,1,DSL,0,0,1,1,0,0,One year,1,Credit card,3,0
CUST01576,45,81.29,3298.68,0,0,1,0,0,No,0,0,0,1,1,1,Month-to-month,1,Bank transfer,3,1
CUST01577,23,93.71,1968.44,0,1,0,1,0,DSL,1,1,0,0,1,1,Two year,0,Bank transfer,4,0
CUST01578,47,35.33,1440.32,0,1,0,1,0,No,1,0,1,0,0,1,Two year,1,Mailed check,3,0
CUST01579,31,37.89,1069.63,1,1,1,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Bank transfer,4,0
CUST01580,11,108.82,1248.86,0,1,0,1,0,DSL,1,0,0,1,1,1,Month-to-month,1,Mailed check,4,1
CUST01581,10,94.5,981.8,0,1,1,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,2,1
CUST01582,67,110.64,6797.43,1,0,0,1,1,DSL,0,1,1,0,0,0,Month-to-month,0,Bank transfer,3,0
CUST01583,14,95.39,1287.61,0,0,0,1,0,DSL,1,1,0,0,0,1,Month-to-month,0,Credit card,3,1
CUST01584,10,78.91,814.29,0,0,0,1,0,No,1,1,0,1,1,0,One year,1,Electronic check,4,1
CUST01585,1,84.72,72.12,0,0,0,1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,0,Mailed check,5,1
CUST01586,5,108.69,550.05,0,1,1,1,0,Fiber optic,0,0,1,0,1,0,Two year,0,Bank transfer,2,1
CUST01587,20,77.04,1601.93,0,0,0,1,1,DSL,1,1,0,1,0,0,Month-to-month,1,Mailed check,4,0
CUST01588,8,82.5,573.05,0,0,1,1,1,Fiber optic,1,0,0,0,0,0,One year,0,Credit card,2,1
